2024-09-16 15:10:46,2,23.76,858.72,61.95
2024-09-16 15:10:47,1,23.59,859.40,66.20
2024-09-16 15:10:47,2,23.76,858.71,61.96
2024-09-16 15:10:48,1,23.58,859.38,66.20
2024-09-16 15:10:48,2,23.77,858.68,61.95
2024-09-16 15:10:49,1,23.59,859.42,66.20
2024-09-16 15:10:49,2,23.76,858.71,61.96
2024-09-16 15:10:50,1,23.58,859.39,66.19
2024-09-16 15:10:50,2,23.77,858.70,61.98
2024-09-16 15:10:51,1,23.58,859.39,66.20
2024-09-16 15:10:51,2,23.76,858.70,61.99
2024-09-16 15:10:52,1,23.59,859.39,66.19
2024-09-16 15:10:52,2,23.77,858.70,62.01
2024-09-16 15:10:53,1,23.59,859.39,66.19
2024-09-16 15:10:53,2,23.76,858.69,62.01
2024-09-16 15:10:54,1,23.58,859.38,66.19
2024-09-16 15:10:54,2,23.77,858.73,62.04
2024-09-16 15:10:55,1,23.59,859.40,66.19
2024-09-16 15:10:55,2,23.76,858.71,62.05
2024-09-16 15:10:56,1,23.59,859.41,66.19
2024-09-16 15:10:56,2,23.77,858.72,62.06
2024-09-16 15:10:57,1,23.59,859.40,66.19
2024-09-16 15:10:57,2,23.76,858.70,62.07
2024-09-16 15:10:58,1,23.59,859.38,66.18
2024-09-16 15:10:58,2,23.76,858.71,62.08
2024-09-16 15:10:59,1,23.58,859.42,66.19
2024-09-16 15:10:59,2,23.76,858.71,62.09
2024-09-16 15:11:00,1,23.59,859.41,66.18
2024-09-16 15:11:00,2,23.76,858.71,62.09
2024-09-16 15:11:01,1,23.59,859.42,66.18
2024-09-16 15:11:01,2,23.76,858.71,62.09
2024-09-16 15:11:02,1,23.58,859.41,66.18
2024-09-16 15:11:02,2,23.76,858.72,62.12
2024-09-16 15:11:03,1,23.58,859.40,66.18
2024-09-16 15:11:03,2,23.77,858.70,62.12
2024-09-16 15:11:04,1,23.59,859.38,66.18
2024-09-16 15:11:04,2,23.76,858.70,62.12
2024-09-16 15:11:05,1,23.59,859.40,66.18
2024-09-16 15:11:05,2,23.77,858.70,62.11
2024-09-16 15:11:06,1,23.59,859.40,66.18
2024-09-16 15:11:06,2,23.77,858.68,62.12
2024-09-16 15:11:07,1,23.58,859.40,66.18
2024-09-16 15:11:07,2,23.77,858.72,62.11
2024-09-16 15:11:08,1,23.59,859.40,66.18
2024-09-16 15:11:08,2,23.76,858.67,62.14
2024-09-16 15:11:09,1,23.58,859.39,66.16
2024-09-16 15:11:09,2,23.77,858.69,62.13
2024-09-16 15:11:10,1,23.58,859.38,66.16
2024-09-16 15:11:10,2,23.77,858.68,62.14
2024-09-16 15:11:11,1,23.58,859.41,66.16
2024-09-16 15:11:11,2,23.76,858.70,62.15
2024-09-16 15:11:12,1,23.58,859.36,66.16
2024-09-16 15:11:12,2,23.77,858.71,62.16
2024-09-16 15:11:13,1,23.59,859.42,66.17
2024-09-16 15:11:13,2,23.77,858.70,62.15
2024-09-16 15:11:14,1,23.58,859.41,66.16
2024-09-16 15:11:14,2,23.77,858.67,62.18
2024-09-16 15:11:15,1,23.59,859.37,66.17
2024-09-16 15:11:15,2,23.76,858.69,62.19
2024-09-16 15:11:16,1,23.58,859.41,66.16
2024-09-16 15:11:16,2,23.77,858.68,62.18
2024-09-16 15:11:17,1,23.58,859.41,66.16
2024-09-16 15:11:17,2,23.77,858.70,62.18
2024-09-16 15:11:18,1,23.58,859.37,66.16
2024-09-16 15:11:18,2,23.77,858.69,62.20
2024-09-16 15:11:19,1,23.58,859.41,66.15
2024-09-16 15:11:19,2,23.77,858.69,62.21
2024-09-16 15:11:20,1,23.58,859.40,66.15
2024-09-16 15:11:20,2,23.77,858.72,62.21
2024-09-16 15:11:21,1,23.58,859.43,66.15
2024-09-16 15:11:21,2,23.77,858.70,62.22
2024-09-16 15:11:22,1,23.58,859.41,66.15
2024-09-16 15:11:22,2,23.77,858.70,62.21
2024-09-16 15:11:23,1,23.58,859.44,66.15
2024-09-16 15:11:23,2,23.77,858.71,62.20
2024-09-16 15:11:24,1,23.58,859.41,66.15
2024-09-16 15:11:24,2,23.77,858.70,62.20
2024-09-16 15:11:25,1,23.58,859.41,66.14
2024-09-16 15:11:25,2,23.77,858.69,62.19
2024-09-16 15:11:26,1,23.59,859.38,66.15
2024-09-16 15:11:26,2,23.78,858.70,62.20
2024-09-16 15:11:27,1,23.59,859.40,66.15
2024-09-16 15:11:27,2,23.77,858.71,62.19
2024-09-16 15:11:28,1,23.58,859.43,66.14
2024-09-16 15:11:28,2,23.77,858.71,62.20
2024-09-16 15:11:29,1,23.58,859.43,66.15
2024-09-16 15:11:29,2,23.77,858.71,62.21
2024-09-16 15:11:30,1,23.59,859.43,66.14
2024-09-16 15:11:30,2,23.77,858.69,62.20
2024-09-16 15:11:31,1,23.58,859.44,66.14
2024-09-16 15:11:31,2,23.77,858.70,62.20
2024-09-16 15:11:32,1,23.59,859.40,66.14
2024-09-16 15:11:32,2,23.77,858.72,62.20
2024-09-16 15:11:33,1,23.59,859.42,66.14
2024-09-16 15:11:33,2,23.77,858.68,62.22
2024-09-16 15:11:34,1,23.58,859.42,66.14
2024-09-16 15:11:34,2,23.77,858.68,62.22
2024-09-16 15:11:35,1,23.58,859.40,66.15
2024-09-16 15:11:35,2,23.78,858.68,62.22
2024-09-16 15:11:36,1,23.58,859.40,66.14
2024-09-16 15:11:36,2,23.78,858.69,62.22
2024-09-16 15:11:37,1,23.58,859.41,66.14
2024-09-16 15:11:37,2,23.77,858.71,62.21
2024-09-16 15:11:38,1,23.58,859.41,66.14
2024-09-16 15:11:38,2,23.78,858.70,62.20
2024-09-16 15:11:39,1,23.59,859.41,66.14
2024-09-16 15:11:39,2,23.78,858.70,62.19
2024-09-16 15:11:40,1,23.59,859.39,66.13
2024-09-16 15:11:40,2,23.77,858.70,62.19
2024-09-16 15:11:41,1,23.58,859.41,66.13
2024-09-16 15:11:41,2,23.77,858.72,62.19
2024-09-16 15:11:42,1,23.59,859.42,66.13
2024-09-16 15:11:42,2,23.78,858.71,62.18
2024-09-16 15:11:43,1,23.58,859.40,66.12
2024-09-16 15:11:43,2,23.77,858.72,62.14
2024-09-16 15:11:44,1,23.58,859.41,66.13
2024-09-16 15:11:44,2,23.77,858.71,62.13
2024-09-16 15:11:45,1,23.58,859.44,66.13
2024-09-16 15:11:45,2,23.77,858.71,62.13
2024-09-16 15:11:46,1,23.58,859.40,66.13
2024-09-16 15:11:46,2,23.77,858.68,62.13
2024-09-16 15:11:47,1,23.58,859.41,66.07
2024-09-16 15:11:47,2,23.77,858.68,62.12
2024-09-16 15:11:48,1,23.58,859.39,66.12
2024-09-16 15:11:48,2,23.78,858.69,62.12
2024-09-16 15:11:49,1,23.58,859.42,66.12
2024-09-16 15:11:49,2,23.77,858.69,62.12
2024-09-16 15:11:50,1,23.58,859.40,66.12
2024-09-16 15:11:50,2,23.78,858.69,62.12
2024-09-16 15:11:51,1,23.58,859.40,66.12
2024-09-16 15:11:51,2,23.78,858.70,62.12
2024-09-16 15:11:52,1,23.58,859.43,66.12
2024-09-16 15:11:52,2,23.78,858.71,62.11
2024-09-16 15:11:53,1,23.58,859.43,66.12
2024-09-16 15:11:53,2,23.78,858.72,62.11
2024-09-16 15:11:54,1,23.58,859.37,66.12
2024-09-16 15:11:54,2,23.78,858.69,62.11
2024-09-16 15:11:55,1,23.58,859.38,66.12
2024-09-16 15:11:55,2,23.78,858.69,62.12
2024-09-16 15:11:56,1,23.58,859.38,66.11
2024-09-16 15:11:56,2,23.78,858.71,62.13
2024-09-16 15:11:57,1,23.58,859.39,66.11
2024-09-16 15:11:57,2,23.78,858.71,62.13
2024-09-16 15:11:58,1,23.58,859.39,66.10
2024-09-16 15:11:58,2,23.78,858.68,62.13
2024-09-16 15:11:59,1,23.58,859.39,66.12
2024-09-16 15:11:59,2,23.78,858.71,62.13
2024-09-16 15:12:00,1,23.58,859.37,66.12
2024-09-16 15:12:00,2,23.78,858.70,62.14
2024-09-16 15:12:01,1,23.58,859.40,66.11
2024-09-16 15:12:01,2,23.78,858.69,62.13
2024-09-16 15:12:02,1,23.58,859.36,66.12
2024-09-16 15:12:02,2,23.78,858.67,62.12
2024-09-16 15:12:03,1,23.58,859.41,66.12
2024-09-16 15:12:03,2,23.78,858.69,62.11
2024-09-16 15:12:04,1,23.58,859.35,66.11
2024-09-16 15:12:04,2,23.78,858.68,62.11
2024-09-16 15:12:05,1,23.59,859.37,66.11
2024-09-16 15:12:05,2,23.78,858.70,62.10
2024-09-16 15:12:06,1,23.58,859.37,66.11
2024-09-16 15:12:06,2,23.78,858.68,62.07
2024-09-16 15:12:07,1,23.59,859.38,66.11
2024-09-16 15:12:07,2,23.78,858.68,62.06
2024-09-16 15:12:08,1,23.58,859.40,66.11
2024-09-16 15:12:08,2,23.78,858.67,62.03
2024-09-16 15:12:09,1,23.58,859.43,66.11
2024-09-16 15:12:09,2,23.78,858.68,62.03
2024-09-16 15:12:10,1,23.59,859.40,66.10
2024-09-16 15:12:10,2,23.78,858.72,61.99
2024-09-16 15:12:11,1,23.58,859.39,66.11
2024-09-16 15:12:11,2,23.78,858.70,61.96
2024-09-16 15:12:12,1,23.58,859.37,66.11
2024-09-16 15:12:12,2,23.78,858.71,61.93
2024-09-16 15:12:13,1,23.58,859.40,66.11
2024-09-16 15:12:13,2,23.78,858.71,61.91
2024-09-16 15:12:14,1,23.58,859.39,66.11
2024-09-16 15:12:14,2,23.78,858.71,61.88
2024-09-16 15:12:15,1,23.58,859.39,66.10
2024-09-16 15:12:15,2,23.78,858.70,61.86
2024-09-16 15:12:16,1,23.58,859.37,66.10
2024-09-16 15:12:16,2,23.78,858.70,61.86
2024-09-16 15:12:17,1,23.58,859.40,66.09
2024-09-16 15:12:17,2,23.78,858.67,61.86
2024-09-16 15:12:18,1,23.58,859.35,66.09
2024-09-16 15:12:18,2,23.78,858.68,61.87
2024-09-16 15:12:19,1,23.58,859.40,66.09
2024-09-16 15:12:19,2,23.78,858.69,61.89
2024-09-16 15:12:20,1,23.58,859.37,66.09
2024-09-16 15:12:20,2,23.78,858.66,61.90
2024-09-16 15:12:21,1,23.58,859.37,66.08
2024-09-16 15:12:21,2,23.78,858.65,61.90
2024-09-16 15:12:22,1,23.58,859.39,66.08
2024-09-16 15:12:22,2,23.79,858.69,61.91
2024-09-16 15:12:23,1,23.58,859.35,66.08
2024-09-16 15:12:23,2,23.78,858.69,61.85
2024-09-16 15:12:24,1,23.58,859.38,66.08
2024-09-16 15:12:24,2,23.78,858.66,61.71
2024-09-16 15:12:25,1,23.58,859.38,66.07
2024-09-16 15:12:25,2,23.78,858.68,61.68
2024-09-16 15:12:26,1,23.58,859.39,66.08
2024-09-16 15:12:26,2,23.78,858.66,61.67
2024-09-16 15:12:27,1,23.58,859.38,66.08
2024-09-16 15:12:27,2,23.78,858.67,61.61
2024-09-16 15:12:28,1,23.59,859.36,66.07
2024-09-16 15:12:28,2,23.77,858.66,61.57
2024-09-16 15:12:29,1,23.58,859.35,66.07
2024-09-16 15:12:29,2,23.77,858.67,61.57
2024-09-16 15:12:30,1,23.58,859.34,66.08
2024-09-16 15:12:30,2,23.78,858.66,61.57
2024-09-16 15:12:31,1,23.58,859.34,66.07
2024-09-16 15:12:31,2,23.77,858.66,61.56
2024-09-16 15:12:32,1,23.58,859.38,66.08
2024-09-16 15:12:32,2,23.77,858.65,61.55
2024-09-16 15:12:33,1,23.58,859.37,66.08
2024-09-16 15:12:33,2,23.77,858.64,61.56
2024-09-16 15:12:34,1,23.58,859.36,66.08
2024-09-16 15:12:34,2,23.77,858.67,61.56
2024-09-16 15:12:35,1,23.58,859.32,66.07
2024-09-16 15:12:35,2,23.77,858.66,61.57
2024-09-16 15:12:36,1,23.58,859.35,66.07
2024-09-16 15:12:36,2,23.77,858.66,61.59
2024-09-16 15:12:37,1,23.58,859.37,66.06
2024-09-16 15:12:37,2,23.77,858.67,61.62
2024-09-16 15:12:38,1,23.58,859.33,66.07
2024-09-16 15:12:38,2,23.77,858.66,61.64
2024-09-16 15:12:39,1,23.58,859.36,66.07
2024-09-16 15:12:39,2,23.78,858.66,61.66
2024-09-16 15:12:40,1,23.59,859.35,66.07
2024-09-16 15:12:40,2,23.78,858.66,61.68
2024-09-16 15:12:41,1,23.58,859.37,66.06
2024-09-16 15:12:41,2,23.78,858.68,61.71
2024-09-16 15:12:42,1,23.58,859.35,66.06
2024-09-16 15:12:42,2,23.78,858.66,61.76
2024-09-16 15:12:43,1,23.59,859.37,66.06
2024-09-16 15:12:43,2,23.78,858.68,61.76
2024-09-16 15:12:44,1,23.58,859.38,66.06
2024-09-16 15:12:44,2,23.78,858.65,61.78
2024-09-16 15:12:45,1,23.58,859.36,66.06
2024-09-16 15:12:45,2,23.78,858.67,61.81
2024-09-16 15:12:46,1,23.58,859.35,66.06
2024-09-16 15:12:46,2,23.78,858.67,61.84
2024-09-16 15:12:47,1,23.58,859.33,66.06
2024-09-16 15:12:47,2,23.78,858.68,61.85
2024-09-16 15:12:48,1,23.58,859.34,66.05
2024-09-16 15:12:48,2,23.78,858.69,61.87
2024-09-16 15:12:49,1,23.58,859.35,66.06
2024-09-16 15:12:49,2,23.78,858.67,61.90
2024-09-16 15:12:50,1,23.58,859.33,66.06
2024-09-16 15:12:50,2,23.78,858.67,61.92
2024-09-16 15:12:51,1,23.58,859.37,66.05
2024-09-16 15:12:51,2,23.78,858.65,61.93
2024-09-16 15:12:52,1,23.59,859.38,66.05
2024-09-16 15:12:52,2,23.78,858.68,61.93
2024-09-16 15:12:53,1,23.58,859.35,66.05
2024-09-16 15:12:53,2,23.78,858.70,61.95
2024-09-16 15:12:54,1,23.59,859.34,66.05
2024-09-16 15:12:54,2,23.79,858.70,61.91
2024-09-16 15:12:55,1,23.58,859.37,66.05
2024-09-16 15:12:55,2,23.79,858.69,61.86
2024-09-16 15:12:56,1,23.58,859.33,66.05
2024-09-16 15:12:56,2,23.78,858.71,61.72
2024-09-16 15:12:57,1,23.58,859.36,66.05
2024-09-16 15:12:57,2,23.78,858.70,61.62
2024-09-16 15:12:58,1,23.58,859.37,66.05
2024-09-16 15:12:58,2,23.78,858.69,61.58
2024-09-16 15:12:59,1,23.58,859.38,66.06
2024-09-16 15:12:59,2,23.78,858.70,61.55
2024-09-16 15:13:00,1,23.58,859.39,66.05
2024-09-16 15:13:00,2,23.78,858.69,61.51
2024-09-16 15:13:01,1,23.59,859.35,66.04
2024-09-16 15:13:01,2,23.78,858.68,61.50
2024-09-16 15:13:02,1,23.59,859.37,66.04
2024-09-16 15:13:02,2,23.78,858.66,61.51
2024-09-16 15:13:03,1,23.59,859.36,66.05
2024-09-16 15:13:03,2,23.78,858.66,61.48
2024-09-16 15:13:04,1,23.59,859.35,66.05
2024-09-16 15:13:04,2,23.78,858.69,61.45
2024-09-16 15:13:05,1,23.59,859.39,66.04
2024-09-16 15:13:05,2,23.77,858.66,61.51
2024-09-16 15:13:06,1,23.58,859.37,66.04
2024-09-16 15:13:06,2,23.78,858.66,61.46
2024-09-16 15:13:07,1,23.58,859.36,66.04
2024-09-16 15:13:07,2,23.77,858.68,61.39
2024-09-16 15:13:08,1,23.59,859.34,66.04
2024-09-16 15:13:08,2,23.76,858.67,61.33
2024-09-16 15:13:09,1,23.58,859.35,66.03
2024-09-16 15:13:09,2,23.77,858.66,61.30
2024-09-16 15:13:10,1,23.58,859.37,66.04
2024-09-16 15:13:10,2,23.77,858.67,61.28
2024-09-16 15:13:11,1,23.59,859.40,66.04
2024-09-16 15:13:11,2,23.77,858.68,61.30
2024-09-16 15:13:12,1,23.58,859.37,66.04
2024-09-16 15:13:12,2,23.77,858.66,61.28
2024-09-16 15:13:13,1,23.58,859.33,66.04
2024-09-16 15:13:13,2,23.77,858.69,61.28
2024-09-16 15:13:14,1,23.58,859.38,66.04
2024-09-16 15:13:14,2,23.77,858.68,61.28
2024-09-16 15:13:15,1,23.58,859.37,66.04
2024-09-16 15:13:15,2,23.77,858.69,61.28
2024-09-16 15:13:16,1,23.58,859.40,66.02
2024-09-16 15:13:16,2,23.78,858.67,61.28
2024-09-16 15:13:17,1,23.59,859.37,66.03
2024-09-16 15:13:17,2,23.77,858.68,61.28
2024-09-16 15:13:18,1,23.58,859.37,66.02
2024-09-16 15:13:18,2,23.77,858.68,61.23
2024-09-16 15:13:19,1,23.58,859.34,66.01
2024-09-16 15:13:19,2,23.77,858.68,61.23
2024-09-16 15:13:20,1,23.58,859.38,66.02
2024-09-16 15:13:20,2,23.77,858.69,61.23
2024-09-16 15:13:21,1,23.59,859.39,66.03
2024-09-16 15:13:21,2,23.77,858.68,61.25
2024-09-16 15:13:22,1,23.58,859.38,66.02
2024-09-16 15:13:22,2,23.77,858.66,61.28
2024-09-16 15:13:23,1,23.58,859.41,66.02
2024-09-16 15:13:23,2,23.77,858.68,61.29
2024-09-16 15:13:24,1,23.58,859.39,66.01
2024-09-16 15:13:24,2,23.77,858.70,61.28
2024-09-16 15:13:25,1,23.58,859.37,66.02
2024-09-16 15:13:25,2,23.77,858.70,61.25
2024-09-16 15:13:26,1,23.58,859.37,66.01
2024-09-16 15:13:26,2,23.77,858.68,61.24
2024-09-16 15:13:27,1,23.58,859.39,65.97
2024-09-16 15:13:27,2,23.78,858.69,61.23
2024-09-16 15:13:28,1,23.58,859.37,66.01
2024-09-16 15:13:28,2,23.77,858.67,61.25
2024-09-16 15:13:29,1,23.58,859.36,66.01
2024-09-16 15:13:29,2,23.77,858.68,61.24
2024-09-16 15:13:30,1,23.58,859.39,66.01
2024-09-16 15:13:30,2,23.78,858.70,61.25
2024-09-16 15:13:31,1,23.59,859.35,66.01
2024-09-16 15:13:31,2,23.77,858.68,61.28
2024-09-16 15:13:32,1,23.58,859.35,66.01
2024-09-16 15:13:32,2,23.78,858.69,61.30
2024-09-16 15:13:33,1,23.58,859.38,66.01
2024-09-16 15:13:33,2,23.77,858.66,61.30
2024-09-16 15:13:34,1,23.58,859.34,66.01
2024-09-16 15:13:34,2,23.78,858.66,61.30
2024-09-16 15:13:35,1,23.58,859.35,66.01
2024-09-16 15:13:35,2,23.78,858.68,61.28
2024-09-16 15:13:36,1,23.58,859.40,66.00
2024-09-16 15:13:36,2,23.77,858.66,61.25
2024-09-16 15:13:37,1,23.58,859.35,66.01
2024-09-16 15:13:37,2,23.78,858.68,61.23
2024-09-16 15:13:38,1,23.58,859.38,66.00
2024-09-16 15:13:38,2,23.77,858.67,61.18
2024-09-16 15:13:39,1,23.58,859.34,66.00
2024-09-16 15:13:39,2,23.78,858.69,61.15
2024-09-16 15:13:40,1,23.58,859.34,66.00
2024-09-16 15:13:40,2,23.77,858.68,61.10
2024-09-16 15:13:41,1,23.58,859.37,66.00
2024-09-16 15:13:41,2,23.77,858.68,61.08
2024-09-16 15:13:42,1,23.58,859.38,66.01
2024-09-16 15:13:42,2,23.78,858.67,61.08
2024-09-16 15:13:43,1,23.58,859.37,65.99
2024-09-16 15:13:43,2,23.77,858.66,61.07
2024-09-16 15:13:44,1,23.58,859.37,65.99
2024-09-16 15:13:44,2,23.78,858.68,61.07
2024-09-16 15:13:45,1,23.58,859.36,66.00
2024-09-16 15:13:45,2,23.77,858.66,61.06
2024-09-16 15:13:46,1,23.58,859.38,66.00
2024-09-16 15:13:46,2,23.77,858.68,61.07
2024-09-16 15:13:47,1,23.58,859.36,65.99
2024-09-16 15:13:47,2,23.77,858.67,61.07
2024-09-16 15:13:48,1,23.58,859.36,65.99
2024-09-16 15:13:48,2,23.77,858.66,61.07
2024-09-16 15:13:49,1,23.58,859.37,66.00
2024-09-16 15:13:49,2,23.77,858.70,61.06
2024-09-16 15:13:50,1,23.58,859.40,65.99
2024-09-16 15:13:50,2,23.77,858.69,61.03
2024-09-16 15:13:51,1,23.58,859.36,65.99
2024-09-16 15:13:51,2,23.77,858.68,61.07
2024-09-16 15:13:52,1,23.58,859.38,65.99
2024-09-16 15:13:52,2,23.77,858.70,61.03
2024-09-16 15:13:53,1,23.58,859.38,65.99
2024-09-16 15:13:53,2,23.78,858.72,61.04
2024-09-16 15:13:54,1,23.58,859.41,65.99
2024-09-16 15:13:54,2,23.77,858.70,61.02
2024-09-16 15:13:55,1,23.58,859.36,65.99
2024-09-16 15:13:55,2,23.77,858.69,61.02
2024-09-16 15:13:56,1,23.58,859.36,65.99
2024-09-16 15:13:56,2,23.78,858.70,61.01
2024-09-16 15:13:57,1,23.57,859.41,65.99
2024-09-16 15:13:57,2,23.77,858.69,60.95
2024-09-16 15:13:58,1,23.58,859.42,65.94
2024-09-16 15:13:58,2,23.77,858.68,60.90
2024-09-16 15:13:59,1,23.57,859.42,65.99
2024-09-16 15:13:59,2,23.77,858.69,60.87
2024-09-16 15:14:00,1,23.58,859.40,65.99
2024-09-16 15:14:00,2,23.77,858.69,60.87
2024-09-16 15:14:01,1,23.57,859.41,65.99
2024-09-16 15:14:01,2,23.78,858.70,60.88
2024-09-16 15:14:02,1,23.58,859.41,65.98
2024-09-16 15:14:02,2,23.78,858.72,60.89
2024-09-16 15:14:03,1,23.57,859.41,65.99
2024-09-16 15:14:03,2,23.77,858.72,60.90
2024-09-16 15:14:04,1,23.58,859.42,65.98
2024-09-16 15:14:04,2,23.77,858.68,60.92
2024-09-16 15:14:05,1,23.58,859.42,65.98
2024-09-16 15:14:05,2,23.78,858.70,60.94
2024-09-16 15:14:06,1,23.57,859.41,65.99
2024-09-16 15:14:06,2,23.78,858.69,60.96
2024-09-16 15:14:07,1,23.58,859.37,65.98
2024-09-16 15:14:07,2,23.77,858.69,60.99
2024-09-16 15:14:08,1,23.57,859.39,65.98
2024-09-16 15:14:08,2,23.77,858.67,60.97
2024-09-16 15:14:09,1,23.58,859.37,65.98
2024-09-16 15:14:09,2,23.78,858.67,61.01
