2024-09-07 11:43:58,1,30.30,982.23,68.80
2024-09-07 11:43:58,2,30.70,981.73,66.49
2024-09-07 11:43:59,1,30.29,982.21,68.79
2024-09-07 11:43:59,2,30.70,981.74,66.39
2024-09-07 11:44:00,1,30.29,982.18,68.78
2024-09-07 11:44:00,2,30.70,981.75,66.31
2024-09-07 11:44:01,1,30.29,982.19,68.78
2024-09-07 11:44:01,2,30.70,981.74,66.29
2024-09-07 11:44:02,1,30.30,982.20,68.80
2024-09-07 11:44:02,2,30.70,981.75,66.26
2024-09-07 11:44:03,1,30.30,982.22,68.78
2024-09-07 11:44:03,2,30.71,981.75,66.24
2024-09-07 11:44:04,1,30.29,982.22,68.78
2024-09-07 11:44:04,2,30.71,981.72,66.19
2024-09-07 11:44:05,1,30.30,982.20,68.78
2024-09-07 11:44:05,2,30.71,981.71,66.15
2024-09-07 11:44:06,1,30.30,982.20,68.78
2024-09-07 11:44:06,2,30.71,981.72,66.11
2024-09-07 11:44:07,1,30.30,982.19,68.78
2024-09-07 11:44:07,2,30.71,981.71,66.07
2024-09-07 11:44:08,1,30.30,982.19,68.77
2024-09-07 11:44:08,2,30.71,981.70,66.06
2024-09-07 11:44:09,1,30.30,982.22,68.77
2024-09-07 11:44:09,2,30.71,981.70,65.99
2024-09-07 11:44:10,1,30.30,982.15,68.77
2024-09-07 11:44:10,2,30.71,981.69,65.96
2024-09-07 11:44:11,1,30.30,982.17,68.77
2024-09-07 11:44:11,2,30.72,981.70,65.93
2024-09-07 11:44:12,1,30.31,982.18,68.77
2024-09-07 11:44:12,2,30.71,981.69,65.93
2024-09-07 11:44:13,1,30.31,982.19,68.77
2024-09-07 11:44:13,2,30.72,981.68,65.95
2024-09-07 11:44:14,1,30.31,982.18,68.77
2024-09-07 11:44:14,2,30.72,981.69,65.91
2024-09-07 11:44:15,1,30.31,982.18,68.76
2024-09-07 11:44:15,2,30.72,981.73,65.86
2024-09-07 11:44:16,1,30.31,982.22,68.77
2024-09-07 11:44:16,2,30.72,981.69,65.78
2024-09-07 11:44:17,1,30.32,982.19,68.78
2024-09-07 11:44:17,2,30.72,981.67,65.73
2024-09-07 11:44:18,1,30.31,982.19,68.76
2024-09-07 11:44:18,2,30.72,981.71,65.78
2024-09-07 11:44:19,1,30.32,982.20,68.78
2024-09-07 11:44:19,2,30.72,981.70,66.02
2024-09-07 11:44:20,1,30.32,982.16,68.76
2024-09-07 11:44:20,2,30.73,981.72,66.23
2024-09-07 11:44:21,1,30.32,982.22,68.76
2024-09-07 11:44:21,2,30.73,981.69,66.41
2024-09-07 11:44:22,1,30.32,982.16,68.76
2024-09-07 11:44:22,2,30.73,981.69,66.60
2024-09-07 11:44:23,1,30.32,982.19,68.78
2024-09-07 11:44:23,2,30.74,981.69,66.77
2024-09-07 11:44:24,1,30.32,982.19,68.76
2024-09-07 11:44:24,2,30.74,981.69,66.80
2024-09-07 11:44:25,1,30.33,982.20,68.76
2024-09-07 11:44:25,2,30.74,981.68,66.84
2024-09-07 11:44:26,1,30.33,982.15,68.76
2024-09-07 11:44:26,2,30.74,981.67,66.91
2024-09-07 11:44:27,1,30.33,982.18,68.75
2024-09-07 11:44:27,2,30.75,981.70,66.79
2024-09-07 11:44:28,1,30.33,982.19,68.75
2024-09-07 11:44:28,2,30.74,981.70,66.58
2024-09-07 11:44:29,1,30.33,982.19,68.75
2024-09-07 11:44:29,2,30.74,981.66,66.38
2024-09-07 11:44:30,1,30.33,982.20,68.75
2024-09-07 11:44:30,2,30.74,981.69,66.20
2024-09-07 11:44:31,1,30.33,982.20,68.75
2024-09-07 11:44:31,2,30.75,981.69,66.07
2024-09-07 11:44:32,1,30.34,982.19,68.72
2024-09-07 11:44:32,2,30.74,981.67,66.00
2024-09-07 11:44:33,1,30.34,982.18,68.74
2024-09-07 11:44:33,2,30.74,981.71,65.95
2024-09-07 11:44:34,1,30.33,982.19,68.74
2024-09-07 11:44:34,2,30.74,981.69,65.90
2024-09-07 11:44:35,1,30.34,982.19,68.74
2024-09-07 11:44:35,2,30.74,981.67,65.84
2024-09-07 11:44:36,1,30.34,982.18,68.74
2024-09-07 11:44:36,2,30.74,981.67,65.81
2024-09-07 11:44:37,1,30.34,982.13,68.74
2024-09-07 11:44:37,2,30.75,981.67,65.78
2024-09-07 11:44:38,1,30.34,982.16,68.74
2024-09-07 11:44:38,2,30.75,981.67,65.80
2024-09-07 11:44:39,1,30.35,982.18,68.75
2024-09-07 11:44:39,2,30.75,981.67,65.81
2024-09-07 11:44:40,1,30.35,982.13,68.73
2024-09-07 11:44:40,2,30.75,981.67,65.83
2024-09-07 11:44:41,1,30.35,982.16,68.73
2024-09-07 11:44:41,2,30.75,981.69,65.78
2024-09-07 11:44:42,1,30.35,982.16,68.73
2024-09-07 11:44:42,2,30.75,981.68,65.68
2024-09-07 11:44:43,1,30.35,982.16,68.75
2024-09-07 11:44:43,2,30.75,981.68,65.58
2024-09-07 11:44:44,1,30.35,982.13,68.73
2024-09-07 11:44:44,2,30.75,981.68,65.56
2024-09-07 11:44:45,1,30.35,982.16,68.75
2024-09-07 11:44:45,2,30.75,981.70,65.51
2024-09-07 11:44:46,1,30.35,982.18,68.75
2024-09-07 11:44:46,2,30.75,981.68,65.50
2024-09-07 11:44:47,1,30.36,982.18,68.73
2024-09-07 11:44:47,2,30.75,981.68,65.50
2024-09-07 11:44:48,1,30.36,982.16,68.73
2024-09-07 11:44:48,2,30.75,981.67,65.48
2024-09-07 11:44:49,1,30.36,982.17,68.73
2024-09-07 11:44:49,2,30.76,981.68,65.42
2024-09-07 11:44:50,1,30.36,982.19,68.73
2024-09-07 11:44:50,2,30.76,981.67,65.41
2024-09-07 11:44:51,1,30.36,982.18,68.75
2024-09-07 11:44:51,2,30.76,981.69,65.38
2024-09-07 11:44:52,1,30.36,982.17,68.75
2024-09-07 11:44:52,2,30.76,981.69,65.36
2024-09-07 11:44:53,1,30.36,982.15,68.75
2024-09-07 11:44:53,2,30.76,981.70,65.38
2024-09-07 11:44:54,1,30.36,982.16,68.75
2024-09-07 11:44:54,2,30.76,981.70,65.38
2024-09-07 11:44:55,1,30.36,982.16,68.75
2024-09-07 11:44:55,2,30.77,981.71,65.41
2024-09-07 11:44:56,1,30.37,982.19,68.75
2024-09-07 11:44:56,2,30.76,981.68,65.42
